id	file	context	type	japanese	translation
DB_Skills_80_description	Skills.json	Skills.json #80	description	風の魔法。風が味方全体を包み込み素早さを50％アップ。\n２回重ねることでハヤテと同じ速さになる。消費EP15。	"Wind magic. Wind wraps around the whole party, raising agility by 50%.
Stacks twice to match Hayate's speed. Costs 15 EP."
DB_Skills_80_name	Skills.json	Skills.json #80 (シップウ)	name	シップウ	Gale
DB_Skills_81_description	Skills.json	Skills.json #81	description	風の魔法。巨大な稲妻を敵に落とす…強大な力。\n敵単体に約2000ダメージと気絶。消費EP40。	"Wind magic. Calls a massive bolt of lightning down on the enemy... a mighty power.
Deals about 2000 damage to one enemy and stuns. Costs 40 EP."
DB_Skills_81_name	Skills.json	Skills.json #81 (イカヅチ)	name	イカヅチ	Thunderclap
DB_Skills_82_description	Skills.json	Skills.json #82	description	火の魔法。敵の中心で大きな爆発を起こす…強大な魔法。\n敵全体に約1800ダメージ。消費EP60。	"Fire magic. Causes a great explosion at the enemy's center... a mighty spell.
Deals about 1800 damage to all enemies. Costs 60 EP."
DB_Skills_82_name	Skills.json	Skills.json #82 (ダイバクハツ)	name	ダイバクハツ	Great Explosion
DB_Skills_83_description	Skills.json	Skills.json #83	description	水の魔法。敵集団へ襲い掛かる津波を発生する…強大な魔法。\n敵全体に約1200ダメージ。消費EP30。	"Water magic. Summons a tsunami to crash down on the enemy group... a mighty spell.
Deals about 1200 damage to all enemies. Costs 30 EP."
DB_Skills_83_name	Skills.json	Skills.json #83 (ツナミ)	name	ツナミ	Tsunami
DB_Skills_84_description	Skills.json	Skills.json #84	description	水の魔法。紋章の力で味方全体に薬水の雨を降らせる。\n味方全体のHPを約800回復。消費EPは20。	"Water magic. Uses the power of the crest to rain medicinal water over the whole
party. Restores about 800 HP to the whole party. Costs 20 EP."
DB_Skills_84_name	Skills.json	Skills.json #84 (イヤシノアメ)	name	イヤシノアメ	Healing Rain
DB_Skills_85_name	Skills.json	Skills.json #85 (ホノオの息)	name	ホノオの息	Breath of Hono
DB_Skills_86_name	Skills.json	Skills.json #86 (眠りのうたごえ)	name	眠りのうたごえ	Sleeping Song
DB_Skills_87_description	Skills.json	Skills.json #87	description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_87_name	Skills.json	Skills.json #87 (毒の矢)	name	毒の矢	Poison Arrow
DB_Skills_87_note	Skills.json	Skills.json #87	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。	Skill 1 is used when the [Attack] command is selected.
DB_Skills_88_description	Skills.json	Skills.json #88	description	装備している武器で攻撃する。	Attacks with the equipped weapon.
DB_Skills_88_name	Skills.json	Skills.json #88 (ダークビーム)	name	ダークビーム	Dark Beam
DB_Skills_88_note	Skills.json	Skills.json #88	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。	Skill 1 is used when the [Attack] command is selected.
DB_Skills_89_description	Skills.json	Skills.json #89	description	水の魔法。紋章の力で万金丹を超える薬水を作り出す。\n味方ひとりの気絶と転倒以外の状態異常を完治。消費EPは10。	"Water magic. Uses the power of the crest to create water surpassing Mankintan.
Fully cures one ally of all status ailments except stun and knockdown.
Costs 10 EP."
DB_Skills_89_name	Skills.json	Skills.json #89 (マンキンタン)	name	マンキンタン	Mankintan
DB_Skills_8_description	Skills.json	Skills.json #8	description	水の魔法。紋章の力で薬効のある水を作り出す。\n味方ひとりのHPを約800回復。消費EPは10。	"Water magic. Uses the power of the crest to create healing water.
Restores about 800 HP to one ally. Costs 10 EP."
DB_Skills_8_name	Skills.json	Skills.json #8 (イヤシ)	name	イヤシ	Heal
DB_Skills_90_description	Skills.json	Skills.json #90	description	とてつもなく恐ろしい叫び声を上げ、敵全体を挑発、威圧\nする。敵全体を混乱、激昂に陥れる。消費SP20。	"Lets out an unbelievably terrifying shout, provoking and intimidating the whole
enemy party. Inflicts confusion and enrage on all enemies. Costs 20 SP."
DB_Skills_90_name	Skills.json	Skills.json #90 (ウォークライ)	name	ウォークライ	War Cry
DB_Skills_91_description	Skills.json	Skills.json #91	description	防御に特化したマンゴーシュの形状は敵の武器を破壊する\nことも可能。防御無視ダメージ＆攻撃力ダウン。消費EP20。	"The defense-focused shape of the main gauche can even destroy enemy weapons.
Ignores defense and lowers attack power. Costs 20 EP."
DB_Skills_91_name	Skills.json	Skills.json #91 (ソードブレイカー)	name	ソードブレイカー	Sword Breaker
DB_Skills_92_description	Skills.json	Skills.json #92	description	超人的な速度で敵のみっつの急所を殆ど同時に貫く。\n防御力を無視した必中ダメージ×３回。消費SP30。	"At superhuman speed, pierces three of the enemy's vitals almost simultaneously.
Ignores defense; 3 sure-hit hits. Costs 30 SP."
DB_Skills_92_name	Skills.json	Skills.json #92 (三角突き)	name	三角突き	Triangle Thrust
DB_Skills_93_description	Skills.json	Skills.json #93	description	武器を頭上で振り回しながら敵集団に突撃する。\n敵全体に大ダメージ。SP40消費。	"Swings the weapon overhead while charging into the enemy group.
Deals heavy damage to all enemies. Costs 40 SP."
DB_Skills_93_name	Skills.json	Skills.json #93 (旋風斬り)	name	旋風斬り	Whirlwind Slash
DB_Skills_94_description	Skills.json	Skills.json #94	description	身を隠し敵集団の後ろに回ってから突然襲い掛かる。\n敵全体に防御無視ダメージ+混乱。SP30消費。	"Hides, circles behind the enemy group, and suddenly strikes.
Ignores defense against all enemies and inflicts confusion. Costs 30 SP."
DB_Skills_94_name	Skills.json	Skills.json #94 (アンブッシュ)	name	アンブッシュ	Ambush
DB_Skills_95_description	Skills.json	Skills.json #95	description	一太刀目で防御を崩し二太刀目で敵を切り裂く奥義。\n防御力半分無視ダメージ+防御力ダウン。SP40消費。	"A secret art that breaks the enemy's defense with the first stroke and slashes
with the second. Deals damage ignoring half the enemy's defense and lowers it.
Costs 40 SP."
DB_Skills_95_name	Skills.json	Skills.json #95 (真・つばめ返し)	name	真・つばめ返し	True Swallow Reversal
DB_Skills_95_note	Skills.json	Skills.json #95	note	スキル１番は［攻撃］コマンドを\n選択したときに使用されます。	Skill 1 is used when the [Attack] command is selected.
DB_Skills_96_description	Skills.json	Skills.json #96	description	完全に入れば一撃で相手を戦闘不能にする必殺剣。失敗すると\n魂を抜かれる逸話がある。約２倍ダメージ。SP25消費。	"A killing sword that, if it lands fully, fells the target in one blow. Legend says
failure costs the user their soul. Deals about double damage. Costs 25 SP."
DB_Skills_96_name	Skills.json	Skills.json #96 (流し斬り)	name	流し斬り	Flowing Slash
DB_Skills_97_name	Skills.json	Skills.json #97 (チェーンソー)	name	チェーンソー	Chainsaw
DB_Skills_98_name	Skills.json	Skills.json #98 (叫び声)	name	叫び声	Battle Cry
DB_Skills_99_name	Skills.json	Skills.json #99 (暗くかがやくブレス)	name	暗くかがやくブレス	Darkly Shining Breath
DB_Skills_9_name	Skills.json	Skills.json #9 (ファイア)	name	ファイア	Fire
DB_States_10_name	States.json	States.json #10 (睡眠)	name	睡眠	Sleep
DB_States_11_name	States.json	States.json #11 (猛毒)	name	猛毒	Venom
DB_States_12_name	States.json	States.json #12 (転倒)	name	転倒	Knock Down
DB_States_13_name	States.json	States.json #13 (気絶)	name	気絶	Stun
DB_States_14_name	States.json	States.json #14 (魔力暴走)	name	魔力暴走	Magic Overload
DB_States_15_name	States.json	States.json #15 (反撃の構え)	name	反撃の構え	Counter Stance
DB_States_16_name	States.json	States.json #16 (ナウーの力)	name	ナウーの力	Power of Nau
DB_States_1_name	States.json	States.json #1 (戦闘不能)	name	戦闘不能	Incapacitated
DB_States_1_note	States.json	States.json #1	note	ステート１番はＨＰが０になったときに\n自動的に付加されます。	State 1 is automatically applied when HP reaches 0.
DB_States_2_name	States.json	States.json #2 (防御)	name	防御	Guard
DB_States_3_name	States.json	States.json #3 (不死身)	name	不死身	Immortal
DB_States_4_name	States.json	States.json #4 (毒)	name	毒	Poison
DB_States_5_name	States.json	States.json #5 (暗闇)	name	暗闇	Blind
DB_States_6_name	States.json	States.json #6 (沈黙)	name	沈黙	Silence
DB_States_7_name	States.json	States.json #7 (激昂)	name	激昂	Enrage
DB_States_8_name	States.json	States.json #8 (混乱)	name	混乱	Confusion
DB_States_9_name	States.json	States.json #9 (魅了)	name	魅了	Charm
SYS_armorTypes_1	System.json	armorTypes	system	一般防具	General Armor
SYS_armorTypes_2	System.json	armorTypes	system	魔法防具	Magic Armor
SYS_armorTypes_3	System.json	armorTypes	system	軽装防具	Light Armor
SYS_armorTypes_4	System.json	armorTypes	system	重装防具	Heavy Armor
SYS_armorTypes_5	System.json	armorTypes	system	小型盾	Small Shield
SYS_armorTypes_6	System.json	armorTypes	system	大型盾	Large Shield
SYS_armorTypes_7	System.json	armorTypes	system	騎士防具	Knight Armor
SYS_armorTypes_8	System.json	armorTypes	system	王族装備	Royal Gear
SYS_armorTypes_9	System.json	armorTypes	system	サムライ防具	Samurai Armor
SYS_elements_1	System.json	elements	system	物理	Physical
SYS_elements_2	System.json	elements	system	火	Fire
SYS_elements_3	System.json	elements	system	水	Water
SYS_elements_4	System.json	elements	system	風	Wind
SYS_elements_5	System.json	elements	system	闇	Dark
SYS_equipTypes_1	System.json	equipTypes	system	武器	Weapon
SYS_equipTypes_2	System.json	equipTypes	system	盾	Shield
SYS_equipTypes_3	System.json	equipTypes	system	アクセサリ	Accessory
SYS_equipTypes_4	System.json	equipTypes	system	身体	Body
SYS_gameTitle	System.json	game title	system	紋章物語	Crest Story
SYS_skillTypes_1	System.json	skillTypes	system	魔法	Magic
SYS_skillTypes_2	System.json	skillTypes	system	スキル	Skill
SYS_terms_basic_0	System.json	terms.basic	system	レベル	Level
SYS_terms_basic_8	System.json	terms.basic	system	経験値	EXP
SYS_terms_commands_0	System.json	terms.commands	system	バトル開始	Battle Start
SYS_terms_commands_1	System.json	terms.commands	system	逃げ出す	Flee
SYS_terms_commands_10	System.json	terms.commands	system	ゲーム終了	Quit Game
SYS_terms_commands_11	System.json	terms.commands	system	オプション	Options
SYS_terms_commands_12	System.json	terms.commands	system	武器	Weapons
SYS_terms_commands_13	System.json	terms.commands	system	防具	Armor
SYS_terms_commands_14	System.json	terms.commands	system	大事なもの	Key Items
SYS_terms_commands_15	System.json	terms.commands	system	装備	Equip
SYS_terms_commands_16	System.json	terms.commands	system	おまかせ装備	Optimize
SYS_terms_commands_17	System.json	terms.commands	system	全て外す	Remove All
SYS_terms_commands_18	System.json	terms.commands	system	新しく始める	New Game
SYS_terms_commands_19	System.json	terms.commands	system	続きから	Continue
SYS_terms_commands_2	System.json	terms.commands	system	攻撃	Attack
SYS_terms_commands_21	System.json	terms.commands	system	タイトル画面へ	To Title
SYS_terms_commands_22	System.json	terms.commands	system	やめる	Quit
SYS_terms_commands_24	System.json	terms.commands	system	買う	Buy
SYS_terms_commands_25	System.json	terms.commands	system	売る	Sell
SYS_terms_commands_3	System.json	terms.commands	system	ぼうぎょ	Guard
SYS_terms_commands_4	System.json	terms.commands	system	アイテム	Item
SYS_terms_commands_5	System.json	terms.commands	system	スキル	Skill
SYS_terms_commands_6	System.json	terms.commands	system	装備	Equip
SYS_terms_commands_7	System.json	terms.commands	system	ステータス	Status
SYS_terms_commands_8	System.json	terms.commands	system	並び替え	Order
SYS_terms_commands_9	System.json	terms.commands	system	セーブ	Save
SYS_terms_messages_actionFailure	System.json	terms.messages	system	%1には効かなかった！	%1 was ineffective!
SYS_terms_messages_actorDamage	System.json	terms.messages	system	%1は %2 のダメージを受けた！	%1 took %2 damage!
SYS_terms_messages_actorDrain	System.json	terms.messages	system	%1は%2を %3 奪われた！	%1's %2 was drained by %3!
SYS_terms_messages_actorGain	System.json	terms.messages	system	%1の%2が %3 増えた！	%1's %2 rose by %3!
SYS_terms_messages_actorLoss	System.json	terms.messages	system	%1の%2が %3 減った！	%1's %2 fell by %3!
SYS_terms_messages_actorNoDamage	System.json	terms.messages	system	%1はダメージを受けていない！	%1 took no damage!
SYS_terms_messages_actorNoHit	System.json	terms.messages	system	ミス！　%1はダメージを受けていない！	Miss! %1 took no damage!
SYS_terms_messages_actorRecovery	System.json	terms.messages	system	%1の%2が %3 回復した！	%1's %2 recovered by %3!
SYS_terms_messages_alwaysDash	System.json	terms.messages	system	常時ダッシュ	Always Dash
SYS_terms_messages_bgmVolume	System.json	terms.messages	system	BGM 音量	BGM Volume
SYS_terms_messages_bgsVolume	System.json	terms.messages	system	BGS 音量	BGS Volume
SYS_terms_messages_buffAdd	System.json	terms.messages	system	%1の%2がアップした！	%1's %2 rose!
SYS_terms_messages_buffRemove	System.json	terms.messages	system	%1の%2が元に戻った！	%1's %2 returned to normal!
SYS_terms_messages_commandRemember	System.json	terms.messages	system	コマンド記憶	Remember Commands
SYS_terms_messages_counterAttack	System.json	terms.messages	system	%1の反撃！	%1 counterattacks!
SYS_terms_messages_criticalToActor	System.json	terms.messages	system	痛恨の一撃！！	Critical blow!!
SYS_terms_messages_criticalToEnemy	System.json	terms.messages	system	会心の一撃！！	A mighty critical!!
SYS_terms_messages_debuffAdd	System.json	terms.messages	system	%1の%2がダウンした！	%1's %2 fell!
SYS_terms_messages_defeat	System.json	terms.messages	system	%1はバトルに敗れてしまった…！！	%1 was defeated...!!
SYS_terms_messages_emerge	System.json	terms.messages	system	%1が現れた！	%1 appears!
SYS_terms_messages_enemyDamage	System.json	terms.messages	system	%1に %2 のダメージを与えた！	%1 took %2 damage!
SYS_terms_messages_enemyDrain	System.json	terms.messages	system	%1の%2を %3 奪った！	%1's %2 was drained by %3!
SYS_terms_messages_enemyGain	System.json	terms.messages	system	%1の%2が %3 増えた！	%1's %2 rose by %3!
SYS_terms_messages_enemyLoss	System.json	terms.messages	system	%1の%2が %3 減った！	%1's %2 fell by %3!
SYS_terms_messages_enemyNoDamage	System.json	terms.messages	system	%1にダメージを与えられない！	No damage to %1!
SYS_terms_messages_enemyNoHit	System.json	terms.messages	system	ミス！　%1にダメージを与えられない！	Miss! No damage to %1!
SYS_terms_messages_enemyRecovery	System.json	terms.messages	system	%1の%2が %3 回復した！	%1's %2 recovered by %3!
SYS_terms_messages_escapeFailure	System.json	terms.messages	system	しかし逃げることはできなかった！	But you couldn't escape!
SYS_terms_messages_escapeStart	System.json	terms.messages	system	%1はバトルから逃げ出した！	%1 fled the battle!
SYS_terms_messages_evasion	System.json	terms.messages	system	%1は攻撃をかわした！	%1 evaded the attack!
SYS_terms_messages_expNext	System.json	terms.messages	system	次の%1まで	Next %1:
SYS_terms_messages_expTotal	System.json	terms.messages	system	現在の%1	Current %1:
SYS_terms_messages_file	System.json	terms.messages	system	ファイル	File
SYS_terms_messages_levelUp	System.json	terms.messages	system	%1は%2 %3 に上がった！	%1 reached %2 %3!
SYS_terms_messages_loadMessage	System.json	terms.messages	system	どのファイルをロードしますか？	Which file would you like to load?
SYS_terms_messages_magicEvasion	System.json	terms.messages	system	%1は魔法を打ち消した！	%1 nullified the magic!
SYS_terms_messages_magicReflection	System.json	terms.messages	system	%1は魔法を跳ね返した！	%1 reflected the magic!
SYS_terms_messages_meVolume	System.json	terms.messages	system	ME 音量	ME Volume
SYS_terms_messages_obtainExp	System.json	terms.messages	system	%1 の%2を獲得！	Gained %1 %2!
SYS_terms_messages_obtainGold	System.json	terms.messages	system	お金を %1\\G 手に入れた！	Gained %1\G!
SYS_terms_messages_obtainItem	System.json	terms.messages	system	%1を手に入れた！	Obtained %1!
SYS_terms_messages_obtainSkill	System.json	terms.messages	system	%1を覚えた！	Learned %1!
SYS_terms_messages_partyName	System.json	terms.messages	system	%1たち	%1's Party
SYS_terms_messages_possession	System.json	terms.messages	system	持っている数	Number in possession
SYS_terms_messages_preemptive	System.json	terms.messages	system	%1は先手を取った！	%1 got the upper hand!
SYS_terms_messages_saveMessage	System.json	terms.messages	system	どのファイルにセーブしますか？	Which file would you like to save to?
SYS_terms_messages_seVolume	System.json	terms.messages	system	SE 音量	SE Volume
SYS_terms_messages_substitute	System.json	terms.messages	system	%1が%2をかばった！	%1 protected %2!
SYS_terms_messages_surprise	System.json	terms.messages	system	%1は不意をつかれた！	%1 was caught off guard!
SYS_terms_messages_useItem	System.json	terms.messages	system	%1は%2を使った！	%1 used %2!
SYS_terms_messages_victory	System.json	terms.messages	system	%1はバトルに勝利した！	%1 won the battle!
SYS_terms_params_0	System.json	terms.params	system	最大ＨＰ	Max HP
SYS_terms_params_1	System.json	terms.params	system	最大ＥＰ	Max EP
SYS_terms_params_2	System.json	terms.params	system	攻撃力	Attack
SYS_terms_params_3	System.json	terms.params	system	ぼうぎょ力	Defense
SYS_terms_params_4	System.json	terms.params	system	魔法力	Magic Attack
SYS_terms_params_5	System.json	terms.params	system	魔法ぼうぎょ	Magic Defense
SYS_terms_params_6	System.json	terms.params	system	素早さ	Agility
SYS_terms_params_7	System.json	terms.params	system	運	Luck
SYS_terms_params_8	System.json	terms.params	system	命中率	Hit Rate
SYS_terms_params_9	System.json	terms.params	system	回避率	Evasion Rate
SYS_weaponTypes_1	System.json	weaponTypes	system	短剣	Dagger
SYS_weaponTypes_12	System.json	weaponTypes	system	槍	Spear
SYS_weaponTypes_2	System.json	weaponTypes	system	刺剣	Rapier
SYS_weaponTypes_3	System.json	weaponTypes	system	直剣	Straight Sword
SYS_weaponTypes_4	System.json	weaponTypes	system	曲刀	Curved Sword
SYS_weaponTypes_5	System.json	weaponTypes	system	大剣	Great Sword
SYS_weaponTypes_6	System.json	weaponTypes	system	刀	Katana
SYS_weaponTypes_7	System.json	weaponTypes	system	短刀	Short Sword
DB_Troops_100_name	Troops.json	Troops.json #100 (髪が伸びる人形)	name	髪が伸びる人形	Hair-Growing Doll
DB_Troops_101_name	Troops.json	Troops.json #101 (焔牛)	name	焔牛	Blaze Bull
DB_Troops_102_name	Troops.json	Troops.json #102 (サムライボス用)	name	サムライボス用	Samurai Boss
DB_Troops_103_name	Troops.json	Troops.json #103 (火のサムライ, 氷のサムライ)	name	火のサムライ, 氷のサムライ	Fire Samurai, Ice Samurai
DB_Troops_104_name	Troops.json	Troops.json #104 (氷のサムライ, 風のサムライ)	name	氷のサムライ, 風のサムライ	Ice Samurai, Wind Samurai
DB_Troops_105_name	Troops.json	Troops.json #105 (髪が伸びる人形*3)	name	髪が伸びる人形*3	Hair-Growing Doll x3
DB_Troops_106_name	Troops.json	Troops.json #106 (ミケーネ裏)	name	ミケーネ裏	Mycenae (Rear)
DB_Troops_107_name	Troops.json	Troops.json #107 (ナウー, ミケーネ)	name	ナウー, ミケーネ	Nau, Mycenae
DB_Troops_108_name	Troops.json	Troops.json #108 (ダフィール)	name	ダフィール	Dafill
DB_Troops_109_name	Troops.json	Troops.json #109 (操られたピピン　裏)	name	操られたピピン　裏	Brainwashed Pipin (Rear)
DB_Troops_10_name	Troops.json	Troops.json #10 (人食いハチ)	name	人食いハチ	Man-eating Bee
DB_Troops_110_name	Troops.json	Troops.json #110 (雲ガメ　ボス)	name	雲ガメ　ボス	Cloud Turtle, Boss
DB_Troops_111_name	Troops.json	Troops.json #111 (雷イヌ　ボス)	name	雷イヌ　ボス	Thunder Dog, Boss
DB_Troops_112_name	Troops.json	Troops.json #112 (雲ガメ)	name	雲ガメ	Cloud Turtle
DB_Troops_113_name	Troops.json	Troops.json #113 (雷イヌ)	name	雷イヌ	Thunder Dog
DB_Troops_114_name	Troops.json	Troops.json #114 (ひとつ目のアクマ)	name	ひとつ目のアクマ	One-Eyed Fiend
DB_Troops_115_name	Troops.json	Troops.json #115 (青い巨人)	name	青い巨人	Blue Giant
DB_Troops_116_name	Troops.json	Troops.json #116 (猛毒ヘビ*3)	name	猛毒ヘビ*3	Venomous Snake x3
DB_Troops_117_name	Troops.json	Troops.json #117 (猛毒ヘビ*2)	name	猛毒ヘビ*2	Venomous Snake x2
DB_Troops_118_name	Troops.json	Troops.json #118 (サヨコ)	name	サヨコ	Sayoko
DB_Troops_119_name	Troops.json	Troops.json #119 (ダークフェアリー)	name	ダークフェアリー	Dark Fairy
DB_Troops_11_name	Troops.json	Troops.json #11 (人食いハチ*2)	name	人食いハチ*2	Man-eating Bee x2
DB_Troops_120_name	Troops.json	Troops.json #120 (凍りついたヒノタマ)	name	凍りついたヒノタマ	Frozen Hinotama
DB_Troops_121_name	Troops.json	Troops.json #121 (燃え盛るヒノタマ)	name	燃え盛るヒノタマ	Burning Hinotama
DB_Troops_122_name	Troops.json	Troops.json #122 (サヨコ, ダークフェアリー, 猛毒ヘビ)	name	サヨコ, ダークフェアリー, 猛毒ヘビ	Sayoko, Dark Fairy, Venomous Snake
DB_Troops_123_name	Troops.json	Troops.json #123 (燃え盛るヒノタマ, ダークフェアリー, 凍りついたヒノタマ)	name	燃え盛るヒノタマ, ダークフェアリー, 凍りついたヒノタマ	Burning Hinotama, Dark Fairy, Frozen Hinotama
DB_Troops_124_name	Troops.json	Troops.json #124 (燃え盛るヒノタマ, 猛毒ヘビ, 凍りついたヒノタマ)	name	燃え盛るヒノタマ, 猛毒ヘビ, 凍りついたヒノタマ	Burning Hinotama, Venomous Snake, Frozen Hinotama
DB_Troops_125_name	Troops.json	Troops.json #125 (ダークフェアリー, 燃え盛るヒノタマ, 猛毒ヘビ)	name	ダークフェアリー, 燃え盛るヒノタマ, 猛毒ヘビ	Dark Fairy, Burning Hinotama, Venomous Snake
DB_Troops_126_name	Troops.json	Troops.json #126 (ダークフェアリー, 青い巨人)	name	ダークフェアリー, 青い巨人	Dark Fairy, Blue Giant
DB_Troops_127_name	Troops.json	Troops.json #127 (燃え盛るヒノタマ, 青い巨人)	name	燃え盛るヒノタマ, 青い巨人	Burning Hinotama, Blue Giant
DB_Troops_128_name	Troops.json	Troops.json #128 (青い巨人, 凍りついたヒノタマ)	name	青い巨人, 凍りついたヒノタマ	Blue Giant, Frozen Hinotama
DB_Troops_129_name	Troops.json	Troops.json #129 (凄腕バンデッド)	name	凄腕バンデッド	Skilled Bandit
DB_Troops_12_name	Troops.json	Troops.json #12 (人食い草*2)	name	人食い草*2	Man-eating Grass x2
DB_Troops_130_name	Troops.json	Troops.json #130 (凄腕バンデッド, 凍りついたヒノタマ)	name	凄腕バンデッド, 凍りついたヒノタマ	Skilled Bandit, Frozen Hinotama
DB_Troops_131_name	Troops.json	Troops.json #131 (凄腕バンデッド, 燃え盛るヒノタマ)	name	凄腕バンデッド, 燃え盛るヒノタマ	Skilled Bandit, Burning Hinotama
DB_Troops_132_name	Troops.json	Troops.json #132 (サヨコ, 凄腕バンデッド, 猛毒ヘビ)	name	サヨコ, 凄腕バンデッド, 猛毒ヘビ	Sayoko, Skilled Bandit, Venomous Snake
DB_Troops_133_name	Troops.json	Troops.json #133 (凄腕バンデッド, 青い巨人)	name	凄腕バンデッド, 青い巨人	Skilled Bandit, Blue Giant
DB_Troops_135_name	Troops.json	Troops.json #135 (大魔道士ピケピケ　裏)	name	大魔道士ピケピケ　裏	Grand Mage Pikepike (Rear)
DB_Troops_136_name	Troops.json	Troops.json #136 (ミケーネ　裏)	name	ミケーネ　裏	Mycenae (Rear)
DB_Troops_137_name	Troops.json	Troops.json #137 (ナウー　裏)	name	ナウー　裏	Nau (Rear)
DB_Troops_138_name	Troops.json	Troops.json #138 (魔王ダフィール一回目　裏)	name	魔王ダフィール一回目　裏	Demon King Dafill, First Fight (Rear)
DB_Troops_139_name	Troops.json	Troops.json #139 (魔王ダフィール本番　裏)	name	魔王ダフィール本番　裏	Demon King Dafill, The Real Thing (Rear)
DB_Troops_13_name	Troops.json	Troops.json #13 (新米バンデッド)	name	新米バンデッド	Rookie Bandit
DB_Troops_140_name	Troops.json	Troops.json #140 (大魔王ダフィール　裏)	name	大魔王ダフィール　裏	Great Demon King Dafill (Rear)
DB_Troops_141_name	Troops.json	Troops.json #141 (闇の王)	name	闇の王	Dark King
DB_Troops_142_name	Troops.json	Troops.json #142 (伝説のバンデッド)	name	伝説のバンデッド	Legendary Bandit
DB_Troops_14_name	Troops.json	Troops.json #14 (ナウー本番戦闘)	name	ナウー本番戦闘	Nau, Final Battle
DB_Troops_15_name	Troops.json	Troops.json #15 (娘さん)	name	娘さん	The Girl
DB_Troops_16_name	Troops.json	Troops.json #16 (ナウー自動戦闘)	name	ナウー自動戦闘	Nau, Auto Battle
DB_Troops_17_name	Troops.json	Troops.json #17 (デザートウルフ)	name	デザートウルフ	Desert Wolf
DB_Troops_18_name	Troops.json	Troops.json #18 (デザートウルフ*2)	name	デザートウルフ*2	Desert Wolf x2
DB_Troops_19_name	Troops.json	Troops.json #19 (マムシ)	name	マムシ	Mamushi
DB_Troops_1_name	Troops.json	Troops.json #1 (人食いコウモリ*3)	name	人食いコウモリ*3	Man-eating Bat x3
DB_Troops_20_name	Troops.json	Troops.json #20 (ハブ)	name	ハブ	Habu
DB_Troops_21_name	Troops.json	Troops.json #21 (アオダイショー)	name	アオダイショー	Aodaisho
DB_Troops_22_name	Troops.json	Troops.json #22 (アオダイショー, マムシ)	name	アオダイショー, マムシ	Aodaisho, Mamushi
DB_Troops_23_name	Troops.json	Troops.json #23 (ハブ, アオダイショー)	name	ハブ, アオダイショー	Habu, Aodaisho
DB_Troops_24_name	Troops.json	Troops.json #24 (マムシ*2)	name	マムシ*2	Mamushi x2
DB_Troops_25_name	Troops.json	Troops.json #25 (ハブ, マムシ, アオダイショー)	name	ハブ, マムシ, アオダイショー	Habu, Mamushi, Aodaisho
DB_Troops_26_name	Troops.json	Troops.json #26 (動く人形*3)	name	動く人形*3	Moving Doll x3
DB_Troops_27_name	Troops.json	Troops.json #27 (火牛)	name	火牛	Flame Bull
DB_Troops_28_name	Troops.json	Troops.json #28 (炎のアクマ)	name	炎のアクマ	Flame Fiend
DB_Troops_29_name	Troops.json	Troops.json #29 (風のアクマ)	name	風のアクマ	Wind Fiend
DB_Troops_2_name	Troops.json	Troops.json #2 (人食いネズミ*2)	name	人食いネズミ*2	Man-eating Rat x2
DB_Troops_30_name	Troops.json	Troops.json #30 (氷のアクマ)	name	氷のアクマ	Ice Fiend
DB_Troops_31_name	Troops.json	Troops.json #31 (動く人形*2)	name	動く人形*2	Moving Doll x2
DB_Troops_32_name	Troops.json	Troops.json #32 (動く人形)	name	動く人形	Moving Doll
DB_Troops_33_name	Troops.json	Troops.json #33 (火牛)	name	火牛	Flame Bull
DB_Troops_34_name	Troops.json	Troops.json #34 (炎のアクマ, 風のアクマ, 氷のアクマ)	name	炎のアクマ, 風のアクマ, 氷のアクマ	Flame Fiend, Wind Fiend, Ice Fiend
DB_Troops_35_name	Troops.json	Troops.json #35 (ミケーネ, 青龍)	name	ミケーネ, 青龍	Mycenae, Seiryu
DB_Troops_36_name	Troops.json	Troops.json #36 (ミケーネ)	name	ミケーネ	Mycenae
DB_Troops_37_name	Troops.json	Troops.json #37 (火食い鳥*4, 火牛)	name	火食い鳥*4, 火牛	Fire-Eating Bird x4, Flame Bull
DB_Troops_38_name	Troops.json	Troops.json #38 (サチコ*3)	name	サチコ*3	Sachiko x3
DB_Troops_39_name	Troops.json	Troops.json #39 (サチコ*2, 火牛)	name	サチコ*2, 火牛	Sachiko x2, Flame Bull
DB_Troops_3_name	Troops.json	Troops.json #3 (人食いグモ*2)	name	人食いグモ*2	Man-eating Spider x2
DB_Troops_41_name	Troops.json	Troops.json #41 (ナウー2回目)	name	ナウー2回目	Nau, Second Fight
DB_Troops_42_name	Troops.json	Troops.json #42 (ひとつ目のアクマ)	name	ひとつ目のアクマ	One-Eyed Fiend
DB_Troops_43_name	Troops.json	Troops.json #43 (操られたピピン)	name	操られたピピン	Brainwashed Pipin
DB_Troops_45_name	Troops.json	Troops.json #45 (火吹きイヌ)	name	火吹きイヌ	Fire-Breathing Dog
DB_Troops_46_name	Troops.json	Troops.json #46 (火牛)	name	火牛	Flame Bull
DB_Troops_47_name	Troops.json	Troops.json #47 (サチコ, 火牛)	name	サチコ, 火牛	Sachiko, Flame Bull
